id,feature_529,feature_533,feature_2076,feature_4089,feature_4283,feature_7902,feature_10682,feature_10843,feature_12383,feature_14488,feature_18489,feature_20666,feature_20678,feature_21924,feature_22686,feature_23074,feature_25912,feature_28332,feature_28413,feature_30181,feature_31067,feature_35902,feature_38422,feature_41055,feature_41208,feature_41525,feature_41885,feature_42545,feature_42929,feature_44044,feature_47595,feature_50448,feature_50452,feature_50460,feature_50934,feature_51807,feature_55460,feature_90249,feature_90371,feature_90397,feature_90702,feature_92993,feature_93465,feature_97204,feature_100226,feature_100554,feature_103304,feature_110372,feature_116707,feature_118278,feature_120495,feature_120634,feature_123357,feature_127153,feature_140314,feature_140477,feature_141090,feature_141829,feature_143867,feature_145530,feature_147608
1028_IWW_HAP_XX_seg0,0.04742181,0.004619393,0.0,0.0,0.020316504,0.023106009,0.089987405,0.054084413,0.0,0.06563457,0.023288665,0.14021586,0.09756357,0.02559218,0.031080475,0.0,0.18363471,0.028246854,0.09337274,0.0123953065,0.059064515,0.06536015,0.21466994,0.011364496,0.026775535,0.049979065,0.0,0.0011053298,0.053090096,0.052727677,0.039235946,0.1364401,0.0,0.0,0.13823552,0.08997639,0.032915726,0.28306225,0.20174995,0.21302195,0.2899179,0.02356638,0.0,0.048056178,0.09321105,0.09147829,0.015111064,0.13648002,0.024601268,0.0,0.05725218,0.08842663,0.035608068,0.09188711,0.15311682,0.09303208,0.017332735,0.0,0.0,0.053781155,0.045517664
1050_ITS_FEA_XX_seg1,0.092583165,0.15979348,0.0020877896,0.0002513264,0.01831161,0.0,0.104460485,0.032289676,0.006284212,0.06563457,0.034968793,0.064683296,0.27090907,0.20309778,0.010113904,0.0,0.04077277,0.13234761,0.1496837,0.044553023,0.020617668,0.0,0.117776416,0.0,0.022655955,0.02312178,0.025312245,0.0,0.029218934,0.016124276,0.004423085,0.101160906,0.20530139,0.24917482,0.09529574,0.07498914,0.033537235,0.245867,0.23764189,0.0036422797,0.123235084,0.025671583,0.01686907,0.013529455,0.11294322,0.16060564,5.891416e-05,0.3469906,0.0,0.0,0.01490888,0.023835605,0.028550714,0.034744196,0.0,0.09281965,0.029855793,0.0223238,0.01992197,0.07176505,0.0
1035_ITS_NEU_XX_seg1,0.084941484,0.08543897,0.0,0.0,0.0,0.0,0.17230478,0.0047628246,0.0,0.16003466,0.021629779,0.044200167,0.116774365,0.13234761,0.13234761,0.061417755,0.09708083,0.13234761,0.17260039,0.02276874,0.038733296,0.022290824,0.0005378585,0.041130774,0.04078718,0.017999286,0.0,0.0,0.027283123,0.0,0.0,0.20134231,0.16252792,0.33107215,0.21500151,0.05020896,0.15850802,0.27191266,0.2711227,0.15462038,0.4276324,0.021984436,0.040421493,0.0,0.14056459,0.10585533,0.024401115,0.35835737,0.012024299,0.0054329396,0.03604737,0.04265318,0.028550714,0.0057495167,0.055840448,0.07040565,0.0,0.0023347875,0.008438104,0.16118817,0.0
1028_ITH_DIS_XX_seg0,0.09149057,0.101965696,0.0,0.021413345,0.0116342185,0.030923745,0.10974125,0.014559418,0.0,0.06563457,0.02214354,0.12934889,0.2850594,0.045196693,0.048052855,0.0,0.1297121,0.049472567,0.09445651,0.029669872,0.028458593,0.010562448,0.20098227,0.01739526,0.018907906,0.017944952,0.0374067,0.07800072,0.08129586,0.006910149,0.034670424,0.12168918,0.21082987,0.22061008,0.113498434,0.05893833,0.04209469,0.17972963,0.23764189,0.13203876,0.16308026,0.01565335,0.017570967,0.02830606,0.06591944,0.10230671,0.040195152,0.32990164,0.005287939,0.027134907,0.054881677,0.024259621,0.005968504,0.081656665,0.13899902,0.1250049,0.041029934,0.016258234,0.040442683,0.07176505,0.028928753
1005_WSI_HAP_XX_seg0,0.083982944,0.07240531,0.028670885,0.04883863,0.0,0.02029312,0.05861505,0.071997285,0.0,0.06563457,0.037992775,0.13624865,0.08444384,0.05275116,0.0006284208,0.0103062615,0.0579624,0.044462025,0.09667949,0.0123953065,0.047655173,0.038116638,0.21424204,0.01746103,0.009639105,0.0,0.056426246,0.079469636,0.10058402,0.059038486,0.041497815,0.20904946,0.115262166,0.33813712,0.10134971,0.090496615,0.007728886,0.28316683,0.2882352,0.21183823,0.23964942,0.02892307,0.049676258,0.040105198,0.18350317,0.057498485,0.049117915,0.0,0.025587458,0.00022928993,0.02973035,0.06671038,0.049966123,0.08000704,0.09490577,0.13223533,0.037206512,0.025305381,0.0,0.07176505,0.037130605
1037_TAI_NEU_XX_seg1,0.084941484,0.061723173,0.009249827,0.01058819,0.0,0.0,0.16175929,0.003226187,0.0,0.06563457,0.021629779,0.05518713,0.13555361,0.13234761,0.13234761,0.0103062615,0.12831753,0.13234761,0.15701249,0.024019992,0.01923893,0.06207569,0.12793933,0.028713992,0.029683545,0.028857296,0.0,0.0,0.040169496,0.031454623,0.059677213,0.20134231,0.19646016,0.33643502,0.21537782,0.042736996,0.15850802,0.28675285,0.2711227,0.1409426,0.4276324,0.012055432,0.014384966,0.06065941,0.14408234,0.12999766,0.007759673,0.3971541,0.02418309,0.0,0.06399362,0.0010683076,0.028550714,0.04160866,0.005791083,0.08020454,0.0,0.035249133,0.042717133,0.07176505,0.0
1021_IEO_ANG_HI_seg0,0.034743708,0.06741816,0.0,0.0,0.03284467,0.023097076,0.11992001,0.08119182,0.015470227,0.06563457,0.030228315,0.1615995,0.19549866,0.019819422,0.0023469091,0.0,0.11444226,0.01050278,0.094917625,0.015699103,0.033948213,0.043477003,0.21597902,0.018526364,0.025270449,0.022086972,0.02523872,0.027945489,0.039543733,0.044574134,0.029174874,0.19289654,0.19935557,0.2618851,0.08747593,0.08923262,0.056832746,0.3466432,0.2711227,0.11896802,0.1576066,0.0,0.0032352523,0.039974373,0.2067183,0.17341629,0.013397628,0.08506682,0.024086984,0.007714686,0.10032599,0.02169414,0.009539873,0.099846624,0.11931296,0.056761142,0.04675218,0.019234896,0.0089896545,0.07176505,0.04092547
1090_ITS_FEA_XX_seg0,0.09149057,0.16004586,0.0,0.031932477,0.021066003,0.0025669513,0.099004515,0.030381786,0.013326793,0.06563457,0.027413381,0.056765072,0.27160904,0.0,0.025659652,0.0,0.012314736,0.10470381,0.09130615,0.04290111,0.07702411,0.051827837,0.1889727,0.01951087,0.0,0.008887842,0.0318045,0.116166115,0.07777354,0.034596324,0.0,0.12168918,0.19038567,0.23121741,0.07856713,0.07422764,0.014688846,0.23928311,0.23764189,0.0037370408,0.13122948,0.03203152,0.018529775,0.050112277,0.10775949,0.13784282,0.055997506,0.3306903,0.012240232,0.005042031,0.054907314,0.024660472,0.021775365,0.09343843,0.0,0.09654487,0.06653916,0.0012757535,0.0,0.07176505,0.057416175
1044_IEO_ANG_MD_seg0,0.0,0.03884408,0.021255456,0.0,0.0,0.007191527,0.08857777,0.037670255,0.026588695,0.06563457,0.029142661,0.15115619,0.06666481,0.007462341,0.00074954354,0.0,0.07925526,0.0127021065,0.09407577,0.015748406,0.04903038,0.024727613,0.21281426,0.00453168,0.044209514,0.03228959,0.04270327,0.07698077,0.04083823,0.04090975,0.03245726,0.10597078,0.06853262,0.2460464,0.09892334,0.09663177,0.008062563,0.32274422,0.27527684,0.19126295,0.24372107,0.0,0.0,0.026752157,0.0294039,0.080165386,0.0,0.118865095,0.029446816,0.009389012,0.0,0.07222322,0.02892207,0.09328271,0.06339635,0.052888915,0.047034577,0.0,0.0,0.07176505,0.036623232
1067_MTI_FEA_XX_seg1,0.023044161,0.054959446,0.0,0.0,0.0,0.0,0.15653169,0.0012598895,0.0,0.109470144,0.021629779,0.20178735,0.12180386,0.13234761,0.13234761,0.0,0.04441269,0.13234761,0.09260914,0.041860785,0.026602454,0.044202335,0.0005378585,0.23809893,0.026132347,0.0,0.0,0.0,0.0,0.0,0.0,0.20134231,0.18762772,0.28846815,0.21500151,0.040530153,0.15850802,0.27856728,0.2711227,0.073686145,0.43165648,0.041777465,0.052263767,0.0,0.13180508,0.112217814,0.0,0.37395018,0.0,0.0,0.045007143,0.04265318,0.028550714,0.016499892,0.14983267,0.05149749,0.0,0.032641295,0.0,0.07176505,0.0
1052_ITH_ANG_XX_seg1,0.0944306,0.0682942,0.020289518,0.019509621,0.0,0.0,0.05582536,0.029944086,0.0,0.13238466,0.021629779,0.20964925,0.085750155,0.13234761,0.13234761,0.06692194,0.09757796,0.13234761,0.13516477,0.015352348,0.032664884,0.048469506,0.15894404,0.0,0.11463735,0.0,0.0,0.0,0.0,0.0,0.031332564,0.20558502,0.18201195,0.23451288,0.2157541,0.060828276,0.15850802,0.2746853,0.2954452,0.14393789,0.47676873,0.0,0.075190775,0.0382177,0.053064752,0.056202717,0.028396241,0.021844983,0.0,0.023503257,0.011915714,0.057944037,0.028550714,0.0043928605,0.0,0.050985135,0.0,0.01830621,0.033500087,0.053781155,0.001395434
1081_ITH_ANG_XX_seg0,0.020433946,0.058848172,0.024794362,0.0,0.01973442,0.01526553,0.05081906,0.08481701,0.024613617,0.06563457,0.031727433,0.20430407,0.08596944,0.006088436,0.013127252,0.0,0.18106666,0.021085419,0.09736583,0.0166036,0.06170076,0.022149313,0.21211345,0.023050535,0.005360269,0.0,0.034175552,0.10503193,0.0,0.029471483,0.033778526,0.2127106,0.21488291,0.24287178,0.084338665,0.09523969,0.044735108,0.26561382,0.2954452,0.13829511,0.24990778,0.0,0.014975173,0.031094432,0.04599669,0.06223775,0.020812845,0.05223661,0.03896889,0.014267397,0.03527981,0.070236,0.0046559297,0.08342902,0.0022677183,0.053315587,0.04839888,0.0,0.046648867,0.07176505,0.041869164
1001_IEO_SAD_MD_seg0,0.1224475,0.04179953,0.0,0.007279384,0.0015553543,0.0,0.117351,0.05419604,0.0,0.06563457,0.02744384,0.1001197,0.078548595,0.013133118,0.017161299,0.0,0.06787255,0.08313171,0.10140293,0.01830936,0.019673636,0.060889717,0.036768463,0.032679386,0.031618394,0.03341048,0.025981188,0.0,0.038601357,0.008813798,0.026225563,0.10597078,0.0,0.12491131,0.08708901,0.019896641,0.043259896,0.31436813,0.27527684,0.3165645,0.26748508,0.03682818,0.042750426,0.01687672,0.071180776,0.061347336,0.022558471,0.011881352,0.020152781,0.06641448,0.0,0.07082066,0.028550714,0.029899748,0.062162295,0.08756616,0.017295329,0.0360787,0.013237839,0.023397828,0.0
1041_MTI_NEU_XX_seg0,0.050420497,0.058848172,0.01618685,0.015941864,0.0,0.0,0.15138063,0.08097484,0.0156497,0.069654346,0.020344464,0.033430085,0.08155142,0.023534821,0.03906623,0.0,0.025522025,0.056040924,0.10593903,0.018705446,0.015655115,0.012289287,0.10571183,0.028073544,0.028483741,0.027945254,0.034196112,0.02990069,0.031778906,0.043331254,0.07385024,0.2127106,0.21488291,0.24381058,0.094034426,0.01724176,0.05757752,0.27888128,0.2954452,0.103369035,0.23782678,0.04280163,0.026696088,0.020710517,0.101608045,0.058431037,0.014693254,0.0,0.002569543,0.064307615,0.0665203,0.044876132,0.006499291,0.19425495,0.009287389,0.050992448,0.03177953,0.036703914,0.03441621,0.07176505,0.0010603152
1001_TIE_NEU_XX_seg1,0.02249109,0.06741816,0.0,0.0,0.0,0.0,0.1692837,0.0012598895,0.0,0.16003466,0.021629779,0.04906611,0.12180386,0.13234761,0.13234761,0.061417755,0.0546712,0.13234761,0.079474114,0.02276874,0.026401043,0.00049594184,0.0005378585,0.024240015,0.03491879,0.02245839,0.0,0.0,0.030103292,0.0,0.027789665,0.20134231,0.19463491,0.33124968,0.21500151,0.038295027,0.15850802,0.27856728,0.2711227,0.15394588,0.4276324,0.0010220733,0.019924717,0.0,0.14293823,0.112217814,0.019185005,0.37395018,0.014986656,0.0,0.02064994,0.04265318,0.028550714,0.08685911,0.03017278,0.07372531,0.0,0.020011729,0.004126382,0.16118817,0.0
1082_DFA_NEU_XX_seg1,0.0,0.057824135,0.0,0.0,0.0,0.0,0.13828626,0.0,0.0,0.06563457,0.021629779,0.046118397,0.029307486,0.13234761,0.13234761,0.0,0.09667255,0.13234761,0.15454268,0.016863832,0.0618636,0.0618636,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313465,0.19584136,0.28762153,0.21787246,0.047372483,0.15850802,0.24571535,0.2882352,0.0618512,0.49457324,0.022925636,0.0,0.0,0.13240086,0.036261775,0.0,0.0,0.0,0.0,0.0075500607,0.10572464,0.028550714,0.052097503,0.07986906,0.056189276,0.0,0.0,0.0,0.118029416,0.0
1077_IOM_DIS_XX_seg1,0.11878946,0.054959446,0.0,0.0027311915,0.0,0.0,0.07683969,0.003226187,0.0,0.06473865,0.021629779,0.19448122,0.13555361,0.13234761,0.13234761,0.09162039,0.10147947,0.13234761,0.12382689,0.030471163,0.019554919,0.057213858,0.0005378585,0.0075420556,0.037841253,0.008064267,0.0,0.0,0.017301276,0.0,0.0,0.20134231,0.18762772,0.0,0.21537782,0.04492888,0.15850802,0.28675285,0.2711227,0.18096949,0.43165648,0.025700416,0.0,0.0,0.055871617,0.12999766,0.029177262,0.3971541,0.040678263,0.083056375,0.06867188,0.04265318,0.028550714,0.02461183,0.06021544,0.049170803,0.0,0.008914846,0.017108493,0.053781155,0.0
1025_IOM_FEA_XX_seg1,0.08501341,0.10744423,0.0025448985,0.0,0.0,0.0,0.10269662,0.019254232,0.0,0.06563457,0.021629779,0.25478342,0.095598236,0.13234761,0.13234761,0.0,0.051459108,0.13234761,0.13709508,0.03721918,0.03045778,0.04454258,0.0833899,0.022357702,0.018549073,0.03447877,0.0,0.0,0.04835026,0.0,0.0,0.20558502,0.06550317,0.16155915,0.21462522,0.047060687,0.15850802,0.22699016,0.2954452,0.019184317,0.47676873,0.007441573,0.037475545,0.0,0.0965839,0.07663601,0.01846192,0.22504234,0.048664887,0.0,0.04207206,0.05664249,0.028550714,0.05967388,0.06736266,0.057226844,0.0,0.023881277,0.021413568,0.07176505,0.0
1079_ITS_SAD_XX_seg1,0.11878946,0.11594725,0.0,0.0,0.0,0.0,0.12536775,0.0,0.0,0.06563457,0.021629779,0.075900845,0.12750062,0.13234761,0.13234761,0.0,0.074730664,0.13234761,0.17039235,0.021125972,0.031567015,0.027652226,0.036091946,0.017799867,0.031974327,0.030760182,0.0,0.0,0.019742832,0.38921702,0.0011907339,0.20134231,0.3317407,0.18257225,0.21537782,0.05492222,0.15850802,0.2820077,0.2711227,0.2300647,0.43165648,0.0,0.02156761,0.01903965,0.1594282,0.12244227,0.025183173,0.38677981,0.027636128,0.0,0.060284033,0.010084838,0.028550714,0.07163905,0.058351234,0.07499174,0.0,0.018314837,0.0076270783,0.07176505,0.0
1031_IEO_FEA_LO_seg1,0.11512595,0.06677434,0.0,0.0049447,0.0,0.0,0.15653169,0.056928985,0.0,0.06563457,0.021629779,0.20178735,0.2081261,0.13234761,0.13234761,0.0,0.055914976,0.13234761,0.15081574,0.041860785,0.016280957,0.04907732,0.0005378585,0.026524866,0.029721733,0.016702844,0.0,0.0,0.016734866,0.0,0.0,0.21989319,0.2239085,0.28846815,0.21500151,0.056305207,0.15850802,0.27068877,0.30205363,0.073686145,0.39236692,0.032489453,0.04995778,0.0,0.13180508,0.17341629,0.008012818,0.2596179,0.011715648,0.0,0.042200096,0.018066045,0.028550714,0.039837833,0.1494422,0.05149749,0.0,0.0040415535,0.0,0.07176505,0.0
1086_IOM_DIS_XX_seg1,0.029267782,0.08265585,0.006108213,0.0,0.0,0.0,0.07683969,0.003226187,0.0,0.06563457,0.021629779,0.19448122,0.13555361,0.13234761,0.13234761,0.0,0.090180956,0.13234761,0.08845317,0.030471163,0.027520735,0.017497329,0.011186757,0.016754247,0.03432674,0.009188368,0.0,0.0,0.027643656,0.031338185,0.07609697,0.20134231,0.19034101,0.0,0.21537782,0.040535536,0.15850802,0.28675285,0.2711227,0.18096949,0.43165648,0.03502124,0.0,0.0,0.055871617,0.12999766,0.019972954,0.3971541,0.0,0.02474359,0.02512558,0.010310976,0.028550714,0.03165057,0.06021544,0.049170803,0.0,0.018920064,0.022387242,0.07176505,0.0
1003_MTI_NEU_XX_seg0,0.03266949,0.07418814,0.0,0.019194337,0.016607769,0.0,0.15138063,0.057380557,0.0064648944,0.06563457,0.032178164,0.033430085,0.08155142,0.105148554,0.015803698,0.061471254,0.009838317,0.029719224,0.10728216,0.018705446,0.046687577,0.03396864,0.21172628,0.033976436,0.0139567545,0.0,0.038741093,0.055801027,0.14846595,0.06477012,0.043093454,0.2127106,0.18999831,0.24381058,0.16271392,0.086471684,0.012427047,0.27888128,0.2954452,0.103369035,0.2271985,0.023196852,0.017964998,0.036530845,0.101608045,0.058431037,0.0,0.0,0.037610617,0.053367153,0.035230786,0.07292175,0.018659735,0.07815911,0.009287389,0.050992448,0.048736513,0.0,0.010177532,0.07176505,0.03208762
1002_WSI_NEU_XX_seg1,0.074798964,0.057567865,0.0,0.0,0.0,0.0,0.14834663,0.0,0.0,0.06563457,0.021629779,0.042560294,0.059320033,0.13234761,0.13234761,0.0,0.0866946,0.13234761,0.12764962,0.01926313,0.03823735,0.061125036,0.0005378585,0.02869805,0.03095371,0.02626474,0.0,0.0,0.027053755,0.0,0.026719753,0.21313465,0.19584136,0.32203043,0.21787246,0.04770927,0.15850802,0.2682956,0.2882352,0.06630804,0.49457324,0.0,0.016526196,0.0,0.13563392,0.04211586,0.029501677,0.0,0.023922797,0.010571584,0.0009664595,0.10572464,0.028550714,0.03414102,0.10364246,0.04703046,0.0,0.024728313,0.020805776,0.07176505,0.0
1071_IWW_NEU_XX_seg0,0.0246841,0.004619393,0.0,0.0,0.028479598,0.0008267492,0.15919629,0.0882291,0.0,0.06563457,0.03292212,0.08946524,0.10047454,0.082325324,0.0023023349,0.0,0.09087007,0.08641305,0.123343855,0.020010546,0.057638586,0.0078074588,0.06998458,0.0,0.03307037,0.030004313,0.006496045,0.016240923,0.0,0.072688445,0.031353023,0.19480883,0.0,0.0,0.1034328,0.113086075,0.016982293,0.2542112,0.20174995,0.07755451,0.3221864,0.022403978,0.0066983043,0.03197066,0.09993239,0.07219052,0.017408332,0.34187862,0.010371056,0.021409735,0.07124798,0.089274675,0.014782439,0.09981733,0.15311682,0.0,0.020996997,0.0,0.0,0.07166718,0.080194004
1026_WSI_ANG_XX_seg0,0.018957399,0.05958596,0.0,0.0,0.0,0.0,0.1127534,0.08801984,0.019852242,0.06563457,0.028200878,0.12885232,0.012815124,0.020937234,0.031284582,0.0,0.07425217,0.012968883,0.08438914,0.017800948,0.050726067,0.0980341,0.20750417,0.049009535,0.018828513,0.022790253,0.02879347,0.039123878,0.017040843,0.005121349,0.039565664,0.10597078,0.11997919,0.26346058,0.085914925,0.07658281,0.049521726,0.24330105,0.27527684,0.16712664,0.2407768,0.0,0.007229706,0.029309763,0.19204053,0.06994481,0.027478836,0.0047580823,0.033907883,0.016257996,0.01674622,0.088408284,0.006267629,0.07640306,0.048985805,0.058888126,0.03995881,0.0,0.018161716,0.07176505,0.042827383
1043_ITS_FEA_XX_seg1,0.092583165,0.115434185,0.0,0.0,0.0,0.0,0.110750474,0.028103942,0.0,0.06563457,0.021629779,0.069946595,0.2675667,0.13234761,0.13234761,0.0,0.070743784,0.13234761,0.16994578,0.044553023,0.041054096,0.05682401,0.0005378585,0.030532593,0.030966867,0.0051331376,0.0,0.0,0.023654126,0.0,0.0,0.101160906,0.12714572,0.26601705,0.2145512,0.038527288,0.15850802,0.2558276,0.23764189,0.0003476335,0.36246243,0.0056943153,0.0048741945,0.0,0.11694913,0.16998896,0.047361836,0.3628624,0.024824167,0.0060510132,0.06894933,0.026356554,0.028550714,0.026665218,0.0,0.09013419,0.0,0.021777956,0.009001487,0.062552854,0.0
1051_IOM_SAD_XX_seg1,0.115314566,0.05483514,0.0,0.0,0.0,0.0,0.10834233,0.0,0.0,0.06563457,0.021629779,0.08692618,0.03837067,0.13234761,0.13234761,0.0,0.0929227,0.13234761,0.15454268,0.022133648,0.0618636,0.0618636,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313465,0.070609406,0.16574132,0.21787246,0.04953412,0.15850802,0.25477266,0.2882352,0.11184742,0.49457324,0.0,0.0,0.0,0.20230687,0.038443547,0.0,0.0,0.31730938,0.0,0.024099588,0.10572464,0.028550714,0.020850869,0.0735737,0.044929214,0.0,0.0,0.0,0.07176505,0.0
1090_DFA_DIS_XX_seg1,0.06613848,0.10090408,0.0,0.0,0.0,0.0,0.07683969,0.003226187,0.0,0.06563457,0.021629779,0.19448122,0.13555361,0.13234761,0.13234761,0.0,0.0713261,0.13234761,0.22243242,0.030471163,0.024116693,0.06696867,0.0005378585,0.04322855,0.021232126,0.013114282,0.0,0.0,0.02637141,0.0,0.0,0.20134231,0.16328993,0.0,0.21537782,0.035789944,0.15850802,0.28675285,0.2711227,0.18096949,0.43165648,0.042099178,0.0079071345,0.0,0.055871617,0.12999766,0.022797706,0.3971541,0.0075084395,0.0,0.041855767,0.04265318,0.028550714,0.018853478,0.062266212,0.049170803,0.0,0.017610475,0.008590764,0.098890774,0.0
1055_TSI_SAD_XX_seg1,0.061063353,0.09363091,0.0,0.0,0.0,0.0,0.12536775,0.0,0.0,0.06563457,0.021629779,0.075900845,0.12750062,0.13234761,0.13234761,0.0,0.06593418,0.13234761,0.15746999,0.021125972,0.029450072,0.0,0.0005378585,0.03277192,0.02394682,0.019662755,0.0,0.0,0.04526593,0.0,0.0,0.20134231,0.15892237,0.18257225,0.21537782,0.044285916,0.15850802,0.2820077,0.2711227,0.2300647,0.43165648,0.010588831,0.0,0.014768367,0.1594282,0.12244227,0.020637223,0.38677981,0.005655073,0.042793356,0.029410273,0.04265318,0.028550714,0.06113558,0.0006351322,0.07499174,0.0,0.01869511,0.017240755,0.07176505,0.0
1060_IOM_HAP_XX_seg1,0.0125212185,0.09071675,0.0,0.0,0.0,0.0,0.065226614,0.01968188,0.0,0.068921,0.021629779,0.18667857,0.08090211,0.13234761,0.13234761,0.0,0.098754056,0.13234761,0.1668022,0.010396639,0.029311016,0.03613374,0.0005378585,0.004140529,0.03162687,0.33378807,0.0,0.0,0.321457,0.0,0.0,0.21313465,0.12959817,0.32286286,0.21666463,0.038733996,0.15850802,0.2938263,0.2882352,0.18747067,0.49588764,0.007038047,0.0,0.0,0.13283895,0.03859918,0.0,0.0,0.015717994,0.07110479,0.023321778,0.10572464,0.028550714,0.025564227,0.06950472,0.14147447,0.0,0.031074278,0.0,0.08004753,0.0
1048_IWW_HAP_XX_seg1,0.0,0.004619393,0.0,0.0,0.0,0.0,0.089987405,0.0,0.0,0.06517334,0.021629779,0.14021586,0.09756357,0.13234761,0.13234761,0.0,0.09932971,0.13234761,0.15011078,0.0123953065,0.020788135,0.038254227,0.0005378585,0.0,0.04000061,0.07727156,0.0,0.0,0.07727156,0.0,0.0,0.20023893,0.0,0.0,0.21787737,0.059687242,0.15850802,0.28306225,0.20174995,0.21302195,0.5105983,0.0019113981,0.0,0.011590085,0.09321105,0.019211292,0.0,0.13648002,0.0028400864,0.0,0.05725218,0.10390165,0.028550714,0.079815775,0.15311682,0.09303208,0.0,0.014177087,0.0,0.22747341,0.0
1068_ITH_NEU_XX_seg0,0.016129961,0.07965702,0.0,0.018832391,0.0054885475,0.0059195785,0.15830383,0.052553408,0.011716837,0.06563457,0.052746262,0.02291334,0.095598236,0.039147325,0.019319048,0.0,0.020743283,0.12174537,0.12515908,0.015066918,0.075920455,0.011254264,0.16331124,0.045552824,0.01763358,0.050293095,0.051033624,0.053310554,0.0,0.0,0.053251587,0.087880984,0.15205184,0.24487808,0.095843,0.047589026,0.021448143,0.22699016,0.20940721,0.14172079,0.24342428,0.03367032,0.0047139185,0.061620645,0.119376145,0.082260005,0.01957986,0.22504234,0.015362908,0.07077382,0.0,0.036052763,0.026717674,0.061249066,0.0,0.059897654,0.023441674,0.025855375,0.026541082,0.07176505,0.010945192
1007_IEO_DIS_HI_seg1,0.08837041,0.16613238,0.0,0.0,0.0,0.0,0.031106494,0.029847527,0.0,0.06563457,0.021629779,0.20792574,0.24700224,0.13234761,0.13234761,0.09861599,0.07725611,0.13234761,0.12347245,0.02721667,0.034030907,0.0624344,0.0005378585,0.0,0.020225268,0.07081005,0.0,0.0,0.073146775,0.0,0.0,0.27363238,0.059590798,0.0,0.21462522,0.029947843,0.15850802,0.15943626,0.22559512,0.09594274,0.27380115,0.0,0.020674659,0.0,0.06136315,0.18980493,0.0,0.09880427,0.0,0.0,0.032792635,0.041425332,0.028550714,0.074420296,0.12807536,0.058861617,0.0,0.020146245,0.0,0.23273365,0.0
1045_IWL_DIS_XX_seg1,0.059794568,0.097911954,0.0,0.00021003299,0.0,0.0,0.107343085,0.028097471,0.0,0.06563457,0.021629779,0.1668135,0.19006303,0.13234761,0.03449449,0.0,0.085523956,0.13234761,0.15828124,0.031169305,0.019824509,0.122104704,0.033313673,0.017946,0.027937492,0.015202521,0.012899671,0.0,0.03123335,0.057415005,0.042398028,0.21989319,0.22670445,0.0,0.09073494,0.044262886,0.24301574,0.29198757,0.30205363,0.19977872,0.1815746,0.025772387,0.046105906,0.0,0.009534328,0.16400082,0.021803698,0.42083776,0.04949319,0.022927333,0.06739232,0.0066818246,0.028550714,0.054424904,0.0,0.06845152,0.018969243,0.016474878,0.01922137,0.07176505,0.0
